question_idx,question,answer,context,title,keyword,article_url
body-part_1594,Gen ở nhánh nào quy định sản xuất preproinsulin?,Gen ở nhánh ngắn NST 11 quy định sản xuất preproinsulin.,"Sinh tổng hợp hormone do gen ở nhánh ngắn NST 11 quy định: Sản xuất dưới dạng preproinsulin. Qua lưới nội sinh chất được cắt thành proinsulin nhờ enzyme ty thể. Proinsulin gồm 3 chuỗi polypeptide A, B, C. Qua bộ máy Golgi cắt bỏ chuỗi C để tạo hormone hoàn thiện gồm: - 1 chuỗi A với 21 acid amin.
- Một chuỗi B với 30 acid amin.
- Một cầu nối disulfur trong chuỗi A và 2 cầu nối disulfur nối giữa 2 chuỗi A và B. Peptide C được tiết cùng insulin và dùng để đo nồng độ hormone này gián tiếp trong máu. Vì insulin bị hủy bởi men insulinase ở gan và lưu hành trong máu dưới dạng tự do nên nó có thời gian bán hủy rất ngắn, rất khó đo đạc.",Cấu tạo insulin - Cấu tạo insulin,Insulin,https://youmed.vn/tin-tuc/insulin-ban-da-thuc-su-hieu-ro-hay-chua/
body-part_1608,Insulin theo bữa ăn chiếm bao nhiêu phần trăm trong tổng nhu cầu insulin hằng ngày?,Insulin theo bữa ăn chiếm 10-20% tổng nhu cầu insulin hằng ngày tại mỗi bữa ăn.,"- Được bài tiết để đáp ứng lại với sự tăng glucose máu theo bữa ăn.
- Ức chế sự tăng cao của glucose máu sau mỗi bữa ăn. Vì vậy giúp kiểm soát glucose máu sau ăn (PPG).
- Chiếm 10-20% tổng nhu cầu insulin hằng ngày tại mỗi bữa ăn.",Sự bài tiết insulin - Insulin theo bữa ăn,Insulin,https://youmed.vn/tin-tuc/insulin-ban-da-thuc-su-hieu-ro-hay-chua/
body-part_1592,Tế bào beta chiếm bao nhiêu phần trăm trong đảo tụy Langerhans?,Tế bào beta chiếm 60% trong đảo tụy Langerhans.,"Tuyến tụy gồm 2 phần: - Tụy ngoại tiết (acini): tiết dịch tiêu hóa.
- Tụy nội tiết (đảo Langerhans): tiết hormon insulin, glucagon, somatostatin. Đảo tụy Langerhans chứa 3 loại tế bào chính: - Tế bào beta (60%): insulin.
- Tế bào alpha (25%): glucagon.
- Delta (10%): somatostatin.",Cấu tạo insulin - Cấu tạo tuyến tụy,Insulin,https://youmed.vn/tin-tuc/insulin-ban-da-thuc-su-hieu-ro-hay-chua/
body-part_1607,Insulin theo bữa ăn có tác dụng gì?,Insulin theo bữa ăn có tác dụng ức chế sự tăng cao của glucose máu sau mỗi bữa ăn.,"- Được bài tiết để đáp ứng lại với sự tăng glucose máu theo bữa ăn.
- Ức chế sự tăng cao của glucose máu sau mỗi bữa ăn. Vì vậy giúp kiểm soát glucose máu sau ăn (PPG).
- Chiếm 10-20% tổng nhu cầu insulin hằng ngày tại mỗi bữa ăn.",Sự bài tiết insulin - Insulin theo bữa ăn,Insulin,https://youmed.vn/tin-tuc/insulin-ban-da-thuc-su-hieu-ro-hay-chua/
body-part_1612,Kể tên insulin nền?,"Insulin nền gồm có NPH, Detemir, và Glargine.","- Insulin nền: NPH, Detemir, Glargine.
- Insulin theo bữa ăn: Regular, Lispro, Aspart, Glulisine.
- Loại hỗn hợp (gồm insulin nền và insulin theo bữa ăn): Mixtard, Novomix, Humalog mix, Ryzodeg.",Chế phẩm insulin - Theo tác dụng,Insulin,https://youmed.vn/tin-tuc/insulin-ban-da-thuc-su-hieu-ro-hay-chua/
body-part_1604,Làm thế nào Insulin nền có tác dụng trong suốt cả ngày?,"Insulin nền được bài tiết liên tục trong ngày với nồng độ tương đối ổn định, không có đỉnh, điều này giúp kiểm soát lượng đường trong máu và hạn chế sản xuất glucose ở gan khi trước các bữa ăn và trong khi ngủ.","- Được bài tiết liên tục trong ngày. Nồng độ tương đối ổn định. Không có đỉnh.
- Ức chế sự sản xuất glucose ở gan giữa các bữa ăn và trong khi ngủ. Vậy nên giúp kiểm soát đường huyết đói (FPG).
- Chiếm 50% tổng nhu cầu insulin hằng ngày.",Sự bài tiết insulin - Insulin nền,Insulin,https://youmed.vn/tin-tuc/insulin-ban-da-thuc-su-hieu-ro-hay-chua/
body-part_3520,Bệnh đái tháo đường type 1 là gì?,Bệnh đái tháo đường type 1 là tình trạng cơ thể sản xuất thiếu insulin.,"Tiểu đường type 1, cơ thể sản xuất thiếu insulin. Khi thiếu insulin gây ra một loạt biến chứng. Vì vậy, những người mắc bệnh tiểu đường loại 1 phải dùng insulin để giúp cơ thể sử dụng glucose một cách thích hợp. Bệnh tiểu đường type 2 phổ biến hơn so với loại 1. Những người mắc tiểu đường loại 2 có thể sản xuất insulin nhưng cơ thể lại không sử dụng.",Một số bệnh thường gặp liên quan tới tuyến tụy - Bệnh đái tháo đường,Tuyến Tụy,https://youmed.vn/tin-tuc/tuyen-tuy-cau-truc-va-chuc-nang/
body-part_1598,Insulin đóng vai trò gì tại gan?,"Tại gan, insulin thúc đẩy sử dụng và dự trữ glucose, đồng thời tổng hợp glycogen dự trữ sau bữa ăn.","Tại cơ: đẩy mạnh sử dụng glucose tạo năng lượng, tổng hợp glycogen. Tại gan: đẩy mạnh sử dụng và dự trữ glucose. - Tổng hợp glycogen dự trữ sau bữa ăn
- Chuyển glucose thừa thành acid béo
- Ức chế tân tạo glucose Mô mỡ: tổng hợp triglyceride từ glucose. Tế bào thần kinh: sử dụng glucose không qua trung gian insulin. ",Vai trò insulin - Trên chuyển hóa glucid,Insulin,https://youmed.vn/tin-tuc/insulin-ban-da-thuc-su-hieu-ro-hay-chua/
body-part_1582,Các lý hệ tiết niệu - Bệnh tiểu đường là tình trạng như thế nào?,"Bệnh lý này có ảnh hưởng trực tiếp đến việc đi tiểu do rối loạn kinh ngoại biên, thường gặp ở những người có lượng đường trong máu được kiểm soát kém.","Bệnh lý này cũng có thể có ảnh hưởng trực tiếp đến việc đi tiểu do bệnh thần kinh ngoại biên, xảy ra ở một số người có lượng đường trong máu được kiểm soát kém. Xem thêm: Top 8 thực phẩm dành cho người tiểu đường mà bạn cần biết.",Các bệnh lý hệ tiết niệu - Bệnh tiểu đường,Hệ tiết niệu,https://youmed.vn/tin-tuc/tim-hieu-ve-he-tiet-nieu-cua-co-the/
body-part_251,Những người mắc bệnh tiểu đường nên làm gì để bảo vệ bàn chân của mình?,"Những người mắc bệnh tiểu đường nên kiểm tra hàng ngày. Xem có bất kỳ tổn thương hoặc dấu hiệu phát triển nhiễm trùng nào như đỏ, ấm, sưng và đau.","Những người mắc bệnh tiểu đường dễ bị nhiễm trùng bàn chân. Những người mắc bệnh tiểu đường nên kiểm tra hàng ngày. Xem có bất kỳ tổn thương hoặc dấu hiệu phát triển nhiễm trùng nào như đỏ, ấm, sưng và đau. Trường hợp nhiễm trùng nặng có thể dẫn tới đoạn chi. Khi bị đái tháo đường, sẽ có nhiều glucose (đường) bị tích tụ trong máu trong một thời gian dài. Nó có thể gây ra một số biến chứng nghiêm trọng, bao gồm vấn đề về biến chứng bàn chân đái tháo đường. Như vậy, chúng ta đã cùng tìm hiểu những thông tin thú vị về cấu tạo của bàn chân. Đó là một cấu trúc kì diệu mà tạo hóa đã ban tặng cho loài người. Cũng như điểm qua một số bệnh lý thường gặp. Hy vọng bạn đọc đã có những kiến thức hữu ích từ bài viết. Hãy cùng đồng hành cùng YouMed trong những bài viết tiếp theo nhé! ",Một số bệnh lý thường gặp - Bàn chân đái tháo đường,Bàn chân,https://youmed.vn/tin-tuc/ban-chan-mot-cau-truc-ki-dieu-cua-tao-hoa/
body-part_1464,Các phương pháp điều trị đái tháo đường thường bao gồm những gì?,"Các phương pháp điều trị đái tháo đường thường bao gồm theo dõi thường xuyên lượng đường trong máu, sử dụng insulin hoặc thuốc uống, thay đổi lối sống như tập thể dục thường xuyên và chế độ ăn lành mạnh.","Đái tháo đường là bệnh lý đặc trưng bởi sự thiếu hụt insulin từ tuyến tụy một cách tương đối hoặc tuyệt đối. Dẫn đến không thể kiểm soát lượng đường trong máu. Người bệnh có thể biểu hiện một số triệu chứng như: - Mệt mỏi.
- Tăng cảm giác đói hoặc khát.
- Uống nhiều.
- Tiểu nhiều.
- Sụt cân. Việc điều trị đái tháo đường bao gồm: - Theo dõi thường xuyên lượng đường trong máu.
- Tiêm insulin hoặc sử dụng một số loại thuốc uống khác.
- Thay đổi lối sống, chẳng hạn như tập thể dục thường xuyên và có một chế độ ăn lành mạnh sẽ giúp kiểm soát bệnh tốt hơn.",Các bệnh lý liên quan hệ nội tiết - Bệnh đái tháo đường,Hệ nội tiết,https://youmed.vn/tin-tuc/tim-hieu-ve-he-noi-tiet-cua-co-the-chuc-nang-va-cac-benh-ly-lien-quan/
body-part_3521,Bệnh tiểu đường type 2 khác với bệnh tiểu đường type 1 như thế nào?,Những người mắc tiểu đường loại 2 có thể sản xuất insulin nhưng cơ thể lại không sử dụng insulin.,"Tiểu đường type 1, cơ thể sản xuất thiếu insulin. Khi thiếu insulin gây ra một loạt biến chứng. Vì vậy, những người mắc bệnh tiểu đường loại 1 phải dùng insulin để giúp cơ thể sử dụng glucose một cách thích hợp. Bệnh tiểu đường type 2 phổ biến hơn so với loại 1. Những người mắc tiểu đường loại 2 có thể sản xuất insulin nhưng cơ thể lại không sử dụng.",Một số bệnh thường gặp liên quan tới tuyến tụy - Bệnh đái tháo đường,Tuyến Tụy,https://youmed.vn/tin-tuc/tuyen-tuy-cau-truc-va-chuc-nang/
body-part_1611,Insulin theo tác dụng gồm những loại nào?,"Insulin theo tác dụng gồm insulin nền, insulin theo mỗi lần ăn, và loại hỗn hợp.","- Insulin nền: NPH, Detemir, Glargine.
- Insulin theo bữa ăn: Regular, Lispro, Aspart, Glulisine.
- Loại hỗn hợp (gồm insulin nền và insulin theo bữa ăn): Mixtard, Novomix, Humalog mix, Ryzodeg.",Chế phẩm insulin - Theo tác dụng,Insulin,https://youmed.vn/tin-tuc/insulin-ban-da-thuc-su-hieu-ro-hay-chua/
body-part_1606,Đặc điểm nào về nồng độ insulin nền phân biệt nó với các loại insulin khác?,"Nồng độ insulin nền tương đối ổn định và không có đỉnh, trái ngược với các loại insulin khác có thể có nồng độ cao hơn sau khi ăn hoặc tiêm insulin.","- Được bài tiết liên tục trong ngày. Nồng độ tương đối ổn định. Không có đỉnh.
- Ức chế sự sản xuất glucose ở gan giữa các bữa ăn và trong khi ngủ. Vậy nên giúp kiểm soát đường huyết đói (FPG).
- Chiếm 50% tổng nhu cầu insulin hằng ngày.",Sự bài tiết insulin - Insulin nền,Insulin,https://youmed.vn/tin-tuc/insulin-ban-da-thuc-su-hieu-ro-hay-chua/
body-part_1593,Tế bào alpha có chức năng gì?,Tế bào alpha của đảo tụy Langerhans có chức năng tiết glucagon.,"Tuyến tụy gồm 2 phần: - Tụy ngoại tiết (acini): tiết dịch tiêu hóa.
- Tụy nội tiết (đảo Langerhans): tiết hormon insulin, glucagon, somatostatin. Đảo tụy Langerhans chứa 3 loại tế bào chính: - Tế bào beta (60%): insulin.
- Tế bào alpha (25%): glucagon.
- Delta (10%): somatostatin.",Cấu tạo insulin - Cấu tạo tuyến tụy,Insulin,https://youmed.vn/tin-tuc/insulin-ban-da-thuc-su-hieu-ro-hay-chua/
body-part_1463,Các triệu chứng phổ biến của bệnh đái tháo đường là gì?,"Các triệu chứng phổ biến của bệnh đái tháo đường bao gồm mệt mỏi, tăng cảm giác đói hoặc khát, uống nhiều, tiểu nhiều và sụt cân.","Đái tháo đường là bệnh lý đặc trưng bởi sự thiếu hụt insulin từ tuyến tụy một cách tương đối hoặc tuyệt đối. Dẫn đến không thể kiểm soát lượng đường trong máu. Người bệnh có thể biểu hiện một số triệu chứng như: - Mệt mỏi.
- Tăng cảm giác đói hoặc khát.
- Uống nhiều.
- Tiểu nhiều.
- Sụt cân. Việc điều trị đái tháo đường bao gồm: - Theo dõi thường xuyên lượng đường trong máu.
- Tiêm insulin hoặc sử dụng một số loại thuốc uống khác.
- Thay đổi lối sống, chẳng hạn như tập thể dục thường xuyên và có một chế độ ăn lành mạnh sẽ giúp kiểm soát bệnh tốt hơn.",Các bệnh lý liên quan hệ nội tiết - Bệnh đái tháo đường,Hệ nội tiết,https://youmed.vn/tin-tuc/tim-hieu-ve-he-noi-tiet-cua-co-the-chuc-nang-va-cac-benh-ly-lien-quan/
body-part_1600,"Khi thiếu insulin, glucose được chuyển hóa thành gì ở gan?","Khi thiếu insulin, glucose được tổng hợp thành acid béo ở gan.","Glucose sẽ được sử dụng để cung cấp năng lượng. Khi thiếu insulin, lượng glucose không được sử dụng hết sẽ tổng hợp thành acid béo ở gan và được vận chuyển đến mô mỡ. Gan thu nhận acid béo, tổng hợp thành các lipoprotein – nguyên nhân dễ xơ vữa mạch.",Vai trò insulin - Trên chuyển hóa lipid,Insulin,https://youmed.vn/tin-tuc/insulin-ban-da-thuc-su-hieu-ro-hay-chua/
